run_id,photo_hash,market,lang,mode,mode_requested,request_id,trace_id,used_photos,analysis_source,quality_grade,has_photo_modules_card,regions_count,regions_bbox_count,regions_polygon_count,regions_heatmap_count,modules_count,issues_top,actions_count,products_count,evidence_grade_distribution,citations_count_distribution,claims_template_fallback_count,claims_violation_detected,claims_audit_known,product_suppression_reasons,status_code,request_ok,error_kind,error_detail,stage,fallback_note,duration_ms,upload_status_code,confirm_status_code,sanitize_applied,original_width,original_height,processed_width,processed_height,processed_bytes
internal_batch_20260210_0321,c1c8d71be8c35385c9eb6aea40863e474ddbe07ec321daafd1bbe64b9c199dc2,EU,en,confirm,confirm,28900c79-9278-4437-a90c-160ceb965be4,0bc504ea-c742-4d2e-b995-1df1fe4f46dd,true,vision_gemini,degraded,true,8,4,0,4,7,"[{""module_id"":""nose"",""issue_type"":""texture"",""severity_0_4"":1.121,""confidence_0_1"":0.033},{""module_id"":""chin"",""issue_type"":""texture"",""severity_0_4"":1.117,""confidence_0_1"":0.033},{""module_id"":""left_cheek"",""issue_type"":""texture"",""severity_0_4"":1.073,""confidence_0_1"":0.033},{""module_id"":""right_cheek"",""issue_type"":""texture"",""severity_0_4"":0.881,""confidence_0_1"":0.033},{""module_id"":""under_eye_right"",""issue_type"":""tone"",""severity_0_4"":0.655,""confidence_0_1"":0.142},{""module_id"":""under_eye_left"",""issue_type"":""tone"",""severity_0_4"":0.654,""confidence_0_1"":0.142},{""module_id"":""nose"",""issue_type"":""tone"",""severity_0_4"":0.585,""confidence_0_1"":0.142},{""module_id"":""right_cheek"",""issue_type"":""tone"",""severity_0_4"":0.53,""confidence_0_1"":0.142}]",66,0,"{""C"":66}","{""0"":66}",66,false,true,[],200,true,,http_200,analysis,,4673,200,200,true,1353,1714,1353,1714,284479
internal_batch_20260210_0321,08345d3670efbb54853a472e8cebb79d383487078aad1418e8cc4d9ca3fca442,EU,en,confirm,confirm,b2b75424-473c-4b64-9ea5-64aaec9ca38c,a4091bf0-0d19-408b-af4b-cf04f5010dcc,true,vision_gemini,degraded,true,8,4,0,4,7,"[{""module_id"":""right_cheek"",""issue_type"":""texture"",""severity_0_4"":2.971,""confidence_0_1"":0.04},{""module_id"":""nose"",""issue_type"":""texture"",""severity_0_4"":2.965,""confidence_0_1"":0.04},{""module_id"":""chin"",""issue_type"":""texture"",""severity_0_4"":2.963,""confidence_0_1"":0.04},{""module_id"":""left_cheek"",""issue_type"":""texture"",""severity_0_4"":2.549,""confidence_0_1"":0.04},{""module_id"":""under_eye_right"",""issue_type"":""texture"",""severity_0_4"":1.956,""confidence_0_1"":0.04},{""module_id"":""under_eye_left"",""issue_type"":""texture"",""severity_0_4"":1.36,""confidence_0_1"":0.04},{""module_id"":""under_eye_left"",""issue_type"":""tone"",""severity_0_4"":0.748,""confidence_0_1"":0.139},{""module_id"":""under_eye_right"",""issue_type"":""tone"",""severity_0_4"":0.644,""confidence_0_1"":0.139}]",69,0,"{""C"":69}","{""0"":69}",69,false,true,[],200,true,,http_200,analysis,,5407,200,200,true,1271,1739,1271,1739,482607
internal_batch_20260210_0321,97c18f872fe4d7901413702726ab2e1143f2e61470369793bea45ad9e445cb56,EU,en,confirm,confirm,1fe31645-9538-4db5-961c-57b10ebdb92b,7524ff21-23bc-4652-b95b-fe0af6bfe0cc,true,vision_gemini,degraded,true,8,4,0,4,7,"[{""module_id"":""left_cheek"",""issue_type"":""texture"",""severity_0_4"":0.92,""confidence_0_1"":0.021},{""module_id"":""right_cheek"",""issue_type"":""texture"",""severity_0_4"":0.92,""confidence_0_1"":0.021},{""module_id"":""nose"",""issue_type"":""texture"",""severity_0_4"":0.891,""confidence_0_1"":0.021},{""module_id"":""under_eye_left"",""issue_type"":""texture"",""severity_0_4"":0.713,""confidence_0_1"":0.021},{""module_id"":""under_eye_right"",""issue_type"":""texture"",""severity_0_4"":0.713,""confidence_0_1"":0.021},{""module_id"":""under_eye_left"",""issue_type"":""tone"",""severity_0_4"":0.678,""confidence_0_1"":0.142},{""module_id"":""under_eye_right"",""issue_type"":""tone"",""severity_0_4"":0.678,""confidence_0_1"":0.142},{""module_id"":""nose"",""issue_type"":""tone"",""severity_0_4"":0.618,""confidence_0_1"":0.142}]",72,0,"{""C"":72}","{""0"":72}",72,false,true,[],200,true,,http_200,analysis,,5641,200,200,true,1440,1920,1440,1920,515478
internal_batch_20260210_0321,1a421d3b67d230413d7d12fc71f10b7c354e65dfabf2040526882ae4fb930611,EU,en,confirm,confirm,06aaeae1-bf6c-4413-b978-3c923fe41688,03e43067-7c27-4449-9a24-6d2970bb6d7a,true,vision_gemini,degraded,true,8,4,0,4,7,"[{""module_id"":""left_cheek"",""issue_type"":""texture"",""severity_0_4"":0.901,""confidence_0_1"":0.007},{""module_id"":""chin"",""issue_type"":""texture"",""severity_0_4"":0.9,""confidence_0_1"":0.007},{""module_id"":""nose"",""issue_type"":""texture"",""severity_0_4"":0.899,""confidence_0_1"":0.007},{""module_id"":""right_cheek"",""issue_type"":""texture"",""severity_0_4"":0.898,""confidence_0_1"":0.007},{""module_id"":""under_eye_left"",""issue_type"":""tone"",""severity_0_4"":0.648,""confidence_0_1"":0.122},{""module_id"":""under_eye_right"",""issue_type"":""tone"",""severity_0_4"":0.648,""confidence_0_1"":0.122},{""module_id"":""nose"",""issue_type"":""tone"",""severity_0_4"":0.578,""confidence_0_1"":0.122},{""module_id"":""right_cheek"",""issue_type"":""tone"",""severity_0_4"":0.482,""confidence_0_1"":0.122}]",63,0,"{""C"":63}","{""0"":63}",63,false,true,[],200,true,,http_200,analysis,,5155,200,200,true,1349,1748,1349,1748,350592
internal_batch_20260210_0321,db096233b1a2b8103ace5b271a37f283d09a698e15da2771cbeb1ac44d521ed5,EU,en,confirm,confirm,bf0e4d76-b4f5-4408-9c83-9c7eb86e2cdb,f3482b95-5836-4992-9521-9a7fd273daec,true,vision_gemini,degraded,true,8,4,0,4,7,"[{""module_id"":""right_cheek"",""issue_type"":""texture"",""severity_0_4"":1.815,""confidence_0_1"":0.021},{""module_id"":""nose"",""issue_type"":""texture"",""severity_0_4"":1.76,""confidence_0_1"":0.021},{""module_id"":""left_cheek"",""issue_type"":""texture"",""severity_0_4"":1.601,""confidence_0_1"":0.021},{""module_id"":""under_eye_right"",""issue_type"":""texture"",""severity_0_4"":1.285,""confidence_0_1"":0.021},{""module_id"":""chin"",""issue_type"":""texture"",""severity_0_4"":1.19,""confidence_0_1"":0.021},{""module_id"":""under_eye_left"",""issue_type"":""texture"",""severity_0_4"":0.94,""confidence_0_1"":0.021},{""module_id"":""under_eye_left"",""issue_type"":""tone"",""severity_0_4"":0.671,""confidence_0_1"":0.122},{""module_id"":""under_eye_right"",""issue_type"":""tone"",""severity_0_4"":0.671,""confidence_0_1"":0.122}]",72,0,"{""C"":72}","{""0"":72}",72,false,true,[],200,true,,http_200,analysis,,4898,200,200,true,1440,1920,1440,1920,370888
internal_batch_20260210_0321,2be889b510c1a38033bae360db000cbc1a17266fb34b595b9a588042d4fcc356,EU,en,confirm,confirm,38dc792d-1a46-448d-a56d-25c2a9cc2eb1,d89bbe7e-6733-4dfe-9720-4297180c2f41,true,vision_gemini,fail,false,0,0,0,0,0,[],0,0,,,unknown,unknown,false,[],200,true,NO_CARD,http_200,analysis,,4094,200,200,true,1440,1920,1440,1920,365561
internal_batch_20260210_0321,7d3afb114bf090b5b9caa72148dd872e16829c4d9a99c46d2c3806dda4e3756d,EU,en,confirm,confirm,2152f350-6dc9-436b-8b05-ded70c2aad50,8024cd03-885d-4bbe-a234-f09a6957b26e,true,vision_gemini,degraded,true,8,4,0,4,7,"[{""module_id"":""nose"",""issue_type"":""texture"",""severity_0_4"":1.007,""confidence_0_1"":0.014},{""module_id"":""chin"",""issue_type"":""texture"",""severity_0_4"":1.006,""confidence_0_1"":0.014},{""module_id"":""right_cheek"",""issue_type"":""texture"",""severity_0_4"":0.985,""confidence_0_1"":0.014},{""module_id"":""left_cheek"",""issue_type"":""texture"",""severity_0_4"":0.827,""confidence_0_1"":0.014},{""module_id"":""under_eye_left"",""issue_type"":""tone"",""severity_0_4"":0.632,""confidence_0_1"":0.122},{""module_id"":""under_eye_right"",""issue_type"":""tone"",""severity_0_4"":0.618,""confidence_0_1"":0.122},{""module_id"":""nose"",""issue_type"":""tone"",""severity_0_4"":0.539,""confidence_0_1"":0.122},{""module_id"":""left_cheek"",""issue_type"":""tone"",""severity_0_4"":0.496,""confidence_0_1"":0.122}]",60,0,"{""C"":60}","{""0"":60}",60,false,true,[],200,true,,http_200,analysis,,4873,200,200,true,1440,1920,1440,1920,589718
internal_batch_20260210_0321,db9c9a65ca745d0465847cb6cb4aaa20fc41456d567629cce5743f52764486ae,EU,en,confirm,confirm,2c157502-1472-45c4-b326-abcd86c4f249,69bbada0-621f-4951-8d6c-08707807ca7e,true,vision_gemini,fail,false,0,0,0,0,0,[],0,0,,,unknown,unknown,false,[],200,true,NO_CARD,http_200,analysis,,4930,200,200,true,1440,1920,1440,1920,217570
internal_batch_20260210_0321,ec9ee489fb60cf362b3adb905baf6c6cebb88b4878e48ddffed7e72fbffe82b8,EU,en,confirm,confirm,b8242bd2-b9eb-4a21-9163-f096d3853e01,acb0c44d-cda5-40c2-a0f3-bb2c2b416a86,true,vision_gemini,degraded,true,8,4,0,4,7,"[{""module_id"":""nose"",""issue_type"":""texture"",""severity_0_4"":1.15,""confidence_0_1"":0.023},{""module_id"":""right_cheek"",""issue_type"":""texture"",""severity_0_4"":1.04,""confidence_0_1"":0.023},{""module_id"":""left_cheek"",""issue_type"":""texture"",""severity_0_4"":1.03,""confidence_0_1"":0.023},{""module_id"":""under_eye_right"",""issue_type"":""texture"",""severity_0_4"":0.676,""confidence_0_1"":0.023},{""module_id"":""under_eye_left"",""issue_type"":""texture"",""severity_0_4"":0.648,""confidence_0_1"":0.023},{""module_id"":""chin"",""issue_type"":""texture"",""severity_0_4"":0.632,""confidence_0_1"":0.023},{""module_id"":""under_eye_left"",""issue_type"":""tone"",""severity_0_4"":0.596,""confidence_0_1"":0.139},{""module_id"":""under_eye_right"",""issue_type"":""tone"",""severity_0_4"":0.566,""confidence_0_1"":0.139}]",63,0,"{""C"":63}","{""0"":63}",63,false,true,[],200,true,,http_200,analysis,,4885,200,200,true,1440,1920,1440,1920,272953
internal_batch_20260210_0321,370608993748ebd4eb84fbad23b93fc4efe7cdb554a51a018720fb39fac04f77,EU,en,confirm,confirm,767e9151-0496-43b7-bdc3-392b16558542,44b4a4cb-3df2-4246-908a-3f158e7106f3,true,vision_gemini,degraded,true,8,4,0,4,7,"[{""module_id"":""nose"",""issue_type"":""texture"",""severity_0_4"":1.017,""confidence_0_1"":0.05},{""module_id"":""left_cheek"",""issue_type"":""texture"",""severity_0_4"":1.002,""confidence_0_1"":0.05},{""module_id"":""right_cheek"",""issue_type"":""texture"",""severity_0_4"":1.002,""confidence_0_1"":0.05},{""module_id"":""chin"",""issue_type"":""texture"",""severity_0_4"":0.754,""confidence_0_1"":0.05},{""module_id"":""under_eye_left"",""issue_type"":""tone"",""severity_0_4"":0.6,""confidence_0_1"":0.139},{""module_id"":""under_eye_right"",""issue_type"":""tone"",""severity_0_4"":0.6,""confidence_0_1"":0.139},{""module_id"":""forehead"",""issue_type"":""tone"",""severity_0_4"":0.532,""confidence_0_1"":0.139},{""module_id"":""nose"",""issue_type"":""tone"",""severity_0_4"":0.518,""confidence_0_1"":0.139}]",63,0,"{""C"":63}","{""0"":63}",63,false,true,[],200,true,,http_200,analysis,,5029,200,200,true,714,1214,714,1214,155523
