run_id,photo_hash,market,lang,mode,mode_requested,request_id,trace_id,used_photos,analysis_source,quality_grade,has_photo_modules_card,regions_count,regions_bbox_count,regions_polygon_count,regions_heatmap_count,modules_count,issues_top,actions_count,products_count,evidence_grade_distribution,citations_count_distribution,claims_template_fallback_count,claims_violation_detected,claims_audit_known,product_suppression_reasons,status_code,request_ok,error_kind,error_detail,stage,fallback_note,duration_ms,upload_status_code,confirm_status_code,sanitize_applied,original_width,original_height,processed_width,processed_height,processed_bytes
internal_batch_20260210_141152934,14b5927cf6ed12a91a1c7ecf31ae6336bd3c3261b494ef3d25ac82a2c4251d4e,US,zh,confirm,confirm,ef6b9c16-f9fe-4ff9-b2ef-691adb3ac886,4c9f2072-7fa0-4867-9ec0-d2da1727f9ec,true,vision_gemini,degraded,true,8,4,0,4,7,"[{""module_id"":""nose"",""issue_type"":""texture"",""severity_0_4"":1.15,""confidence_0_1"":0.023},{""module_id"":""right_cheek"",""issue_type"":""texture"",""severity_0_4"":1.04,""confidence_0_1"":0.023},{""module_id"":""left_cheek"",""issue_type"":""texture"",""severity_0_4"":1.03,""confidence_0_1"":0.023},{""module_id"":""under_eye_right"",""issue_type"":""texture"",""severity_0_4"":0.676,""confidence_0_1"":0.023},{""module_id"":""under_eye_left"",""issue_type"":""texture"",""severity_0_4"":0.648,""confidence_0_1"":0.023},{""module_id"":""chin"",""issue_type"":""texture"",""severity_0_4"":0.632,""confidence_0_1"":0.023},{""module_id"":""under_eye_left"",""issue_type"":""tone"",""severity_0_4"":0.596,""confidence_0_1"":0.139},{""module_id"":""under_eye_right"",""issue_type"":""tone"",""severity_0_4"":0.566,""confidence_0_1"":0.139}]",63,0,"{""C"":63}","{""0"":63}",63,false,true,[],200,true,,http_200,analysis,,5933,200,200,true,1440,1920,1440,1920,272651
internal_batch_20260210_141152934,2d11777641f75940c88cabae0c36094cf740b9568f4e0d4b17242a450be04a2e,US,zh,confirm,confirm,2271a1c8-ebe2-4f73-8e2a-93aa0a385760,48c89929-d09f-4473-900d-a75bf7c3c633,true,vision_gemini,degraded,true,8,4,0,4,7,"[{""module_id"":""left_cheek"",""issue_type"":""texture"",""severity_0_4"":0.901,""confidence_0_1"":0.007},{""module_id"":""chin"",""issue_type"":""texture"",""severity_0_4"":0.9,""confidence_0_1"":0.007},{""module_id"":""nose"",""issue_type"":""texture"",""severity_0_4"":0.899,""confidence_0_1"":0.007},{""module_id"":""right_cheek"",""issue_type"":""texture"",""severity_0_4"":0.898,""confidence_0_1"":0.007},{""module_id"":""under_eye_left"",""issue_type"":""tone"",""severity_0_4"":0.648,""confidence_0_1"":0.122},{""module_id"":""under_eye_right"",""issue_type"":""tone"",""severity_0_4"":0.648,""confidence_0_1"":0.122},{""module_id"":""nose"",""issue_type"":""tone"",""severity_0_4"":0.578,""confidence_0_1"":0.122},{""module_id"":""right_cheek"",""issue_type"":""tone"",""severity_0_4"":0.482,""confidence_0_1"":0.122}]",63,0,"{""C"":63}","{""0"":63}",63,false,true,[],200,true,,http_200,analysis,,5707,200,200,true,1349,1748,1349,1748,386454
internal_batch_20260210_141152934,6792a46598a6002dd8d2fb7d5f29297ac6b54236789855858e4ac487dd2d642a,US,zh,confirm,confirm,fcad0802-c17a-4f60-9c54-1a84bc6dcae2,71ea96e1-138d-4f31-a064-dc3b6570069b,true,vision_gemini,degraded,true,8,4,0,4,7,"[{""module_id"":""right_cheek"",""issue_type"":""texture"",""severity_0_4"":2.966,""confidence_0_1"":0.039},{""module_id"":""nose"",""issue_type"":""texture"",""severity_0_4"":2.959,""confidence_0_1"":0.039},{""module_id"":""chin"",""issue_type"":""texture"",""severity_0_4"":2.957,""confidence_0_1"":0.039},{""module_id"":""left_cheek"",""issue_type"":""texture"",""severity_0_4"":2.542,""confidence_0_1"":0.039},{""module_id"":""under_eye_right"",""issue_type"":""texture"",""severity_0_4"":1.952,""confidence_0_1"":0.039},{""module_id"":""under_eye_left"",""issue_type"":""texture"",""severity_0_4"":1.356,""confidence_0_1"":0.039},{""module_id"":""under_eye_left"",""issue_type"":""tone"",""severity_0_4"":0.748,""confidence_0_1"":0.139},{""module_id"":""under_eye_right"",""issue_type"":""tone"",""severity_0_4"":0.644,""confidence_0_1"":0.139}]",69,0,"{""C"":69}","{""0"":69}",69,false,true,[],200,true,,http_200,analysis,,5946,200,200,true,1271,1739,1271,1739,539699
internal_batch_20260210_141152934,ce827fe9d9c4a8dcea7473cf999493dfb829afa46234f4b2ab38433cef475221,US,zh,confirm,confirm,5488fc32-7a0d-41fc-9476-e17e0894ff8d,7927f9a8-348f-4af0-ad70-d91884306dca,true,vision_gemini,degraded,true,8,4,0,4,7,"[{""module_id"":""left_cheek"",""issue_type"":""texture"",""severity_0_4"":0.901,""confidence_0_1"":0.01},{""module_id"":""right_cheek"",""issue_type"":""texture"",""severity_0_4"":0.873,""confidence_0_1"":0.01},{""module_id"":""nose"",""issue_type"":""texture"",""severity_0_4"":0.854,""confidence_0_1"":0.01},{""module_id"":""chin"",""issue_type"":""texture"",""severity_0_4"":0.694,""confidence_0_1"":0.01},{""module_id"":""under_eye_left"",""issue_type"":""tone"",""severity_0_4"":0.68,""confidence_0_1"":0.122},{""module_id"":""under_eye_right"",""issue_type"":""tone"",""severity_0_4"":0.68,""confidence_0_1"":0.122},{""module_id"":""nose"",""issue_type"":""tone"",""severity_0_4"":0.621,""confidence_0_1"":0.122},{""module_id"":""chin"",""issue_type"":""tone"",""severity_0_4"":0.534,""confidence_0_1"":0.122}]",72,0,"{""C"":72}","{""0"":72}",72,false,true,[],200,true,,http_200,analysis,,5396,200,200,true,1440,1920,1440,1920,543569
internal_batch_20260210_141152934,47345a996382a8ec863d14085aea93cdb29e48f08480a9a6db37f4d8ff38dc26,US,zh,confirm,confirm,c413b574-a651-4fb2-939a-32002b5cd557,d78116dd-d8a3-453b-9a45-921580f47fc4,true,vision_gemini,degraded,true,8,4,0,4,7,"[{""module_id"":""right_cheek"",""issue_type"":""texture"",""severity_0_4"":1.818,""confidence_0_1"":0.021},{""module_id"":""nose"",""issue_type"":""texture"",""severity_0_4"":1.765,""confidence_0_1"":0.021},{""module_id"":""left_cheek"",""issue_type"":""texture"",""severity_0_4"":1.604,""confidence_0_1"":0.021},{""module_id"":""under_eye_right"",""issue_type"":""texture"",""severity_0_4"":1.291,""confidence_0_1"":0.021},{""module_id"":""chin"",""issue_type"":""texture"",""severity_0_4"":1.193,""confidence_0_1"":0.021},{""module_id"":""under_eye_left"",""issue_type"":""texture"",""severity_0_4"":0.944,""confidence_0_1"":0.021},{""module_id"":""under_eye_left"",""issue_type"":""tone"",""severity_0_4"":0.671,""confidence_0_1"":0.122},{""module_id"":""under_eye_right"",""issue_type"":""tone"",""severity_0_4"":0.671,""confidence_0_1"":0.122}]",72,0,"{""C"":72}","{""0"":72}",72,false,true,[],200,true,,http_200,analysis,,5677,200,200,true,1440,1920,1440,1920,370794
internal_batch_20260210_141152934,1ad5b2a3fe882bff9a438c80d70ec2bb8d2c3c90d00da5c33dae02235e92539f,US,zh,confirm,confirm,24c15ab8-0e73-4225-8372-facb41d9cbaf,8248a59c-c032-47fd-9176-a97b8073e256,true,vision_gemini,degraded,true,8,4,0,4,7,"[{""module_id"":""right_cheek"",""issue_type"":""redness"",""severity_0_4"":1.85,""confidence_0_1"":0.071},{""module_id"":""left_cheek"",""issue_type"":""redness"",""severity_0_4"":1.841,""confidence_0_1"":0.071},{""module_id"":""nose"",""issue_type"":""redness"",""severity_0_4"":1.816,""confidence_0_1"":0.071},{""module_id"":""under_eye_left"",""issue_type"":""redness"",""severity_0_4"":1.485,""confidence_0_1"":0.071},{""module_id"":""under_eye_right"",""issue_type"":""redness"",""severity_0_4"":1.485,""confidence_0_1"":0.071},{""module_id"":""nose"",""issue_type"":""texture"",""severity_0_4"":1.221,""confidence_0_1"":0.071},{""module_id"":""left_cheek"",""issue_type"":""texture"",""severity_0_4"":1.185,""confidence_0_1"":0.071},{""module_id"":""right_cheek"",""issue_type"":""texture"",""severity_0_4"":1.173,""confidence_0_1"":0.071}]",72,0,"{""C"":72}","{""0"":72}",72,false,true,[],200,true,,http_200,analysis,,5442,200,200,true,1440,1920,1440,1920,306032
internal_batch_20260210_141152934,d3dda0bef8b00ee30558d68672f8095a1e447c7013706862c85350ff9904d5c6,US,zh,confirm,confirm,3cf3f2fe-40ac-46fa-b7e2-81325479a58f,909f44ad-8e45-4a4d-b87f-62cd19762f99,true,vision_gemini,degraded,true,8,4,0,4,7,"[{""module_id"":""nose"",""issue_type"":""texture"",""severity_0_4"":1.747,""confidence_0_1"":0.027},{""module_id"":""left_cheek"",""issue_type"":""texture"",""severity_0_4"":1.663,""confidence_0_1"":0.027},{""module_id"":""right_cheek"",""issue_type"":""texture"",""severity_0_4"":1.418,""confidence_0_1"":0.027},{""module_id"":""under_eye_left"",""issue_type"":""texture"",""severity_0_4"":0.756,""confidence_0_1"":0.027},{""module_id"":""chin"",""issue_type"":""texture"",""severity_0_4"":0.74,""confidence_0_1"":0.027},{""module_id"":""under_eye_right"",""issue_type"":""texture"",""severity_0_4"":0.696,""confidence_0_1"":0.027},{""module_id"":""under_eye_right"",""issue_type"":""tone"",""severity_0_4"":0.595,""confidence_0_1"":0.139},{""module_id"":""under_eye_left"",""issue_type"":""tone"",""severity_0_4"":0.554,""confidence_0_1"":0.139}]",66,0,"{""C"":66}","{""0"":66}",66,false,true,[],200,true,,http_200,analysis,,6013,200,200,true,1440,1920,1440,1920,368028
internal_batch_20260210_141152934,70e32e6ec3578d52f1229383b74b79978b1f4c20f98eba4969b34b2d608ac6e7,US,zh,confirm,confirm,ca7201d4-41ed-4b2d-98fe-496bac1cfcb3,25c62c04-16d8-4e89-93a4-b75eeb8f7d79,true,vision_gemini,degraded,true,8,4,0,4,7,"[{""module_id"":""left_cheek"",""issue_type"":""texture"",""severity_0_4"":1.806,""confidence_0_1"":0.03},{""module_id"":""nose"",""issue_type"":""texture"",""severity_0_4"":1.75,""confidence_0_1"":0.03},{""module_id"":""chin"",""issue_type"":""texture"",""severity_0_4"":1.74,""confidence_0_1"":0.03},{""module_id"":""right_cheek"",""issue_type"":""texture"",""severity_0_4"":1.604,""confidence_0_1"":0.03},{""module_id"":""under_eye_left"",""issue_type"":""texture"",""severity_0_4"":1.092,""confidence_0_1"":0.03},{""module_id"":""under_eye_right"",""issue_type"":""texture"",""severity_0_4"":0.812,""confidence_0_1"":0.03},{""module_id"":""under_eye_right"",""issue_type"":""tone"",""severity_0_4"":0.663,""confidence_0_1"":0.139},{""module_id"":""under_eye_left"",""issue_type"":""tone"",""severity_0_4"":0.659,""confidence_0_1"":0.139}]",69,0,"{""C"":69}","{""0"":69}",69,false,true,[],200,true,,http_200,analysis,,5942,200,200,true,1440,1918,1440,1918,360676
internal_batch_20260210_141152934,13a2ca7a9d177f4a71c4f3d60fd36db4c3ae6e21bb645e1f8219f3e9cb6b11bd,US,zh,confirm,confirm,710634c5-d46e-4af6-8a3b-142378fe3b5a,0d2f506c-439b-4e11-af95-b5507a47ef69,true,vision_gemini,degraded,true,8,4,0,4,7,"[{""module_id"":""chin"",""issue_type"":""texture"",""severity_0_4"":1.081,""confidence_0_1"":0.018},{""module_id"":""nose"",""issue_type"":""texture"",""severity_0_4"":1.069,""confidence_0_1"":0.018},{""module_id"":""right_cheek"",""issue_type"":""texture"",""severity_0_4"":1.065,""confidence_0_1"":0.018},{""module_id"":""left_cheek"",""issue_type"":""texture"",""severity_0_4"":1.051,""confidence_0_1"":0.018},{""module_id"":""under_eye_left"",""issue_type"":""texture"",""severity_0_4"":0.768,""confidence_0_1"":0.018},{""module_id"":""under_eye_right"",""issue_type"":""texture"",""severity_0_4"":0.768,""confidence_0_1"":0.018},{""module_id"":""under_eye_left"",""issue_type"":""tone"",""severity_0_4"":0.673,""confidence_0_1"":0.122},{""module_id"":""under_eye_right"",""issue_type"":""tone"",""severity_0_4"":0.673,""confidence_0_1"":0.122}]",66,0,"{""C"":66}","{""0"":66}",66,false,true,[],200,true,,http_200,analysis,,6238,200,200,true,1320,1760,1320,1760,255993
internal_batch_20260210_141152934,b0d24fbfcb953d68b05db9232f411356c4b21df3b28f3f8ca2bdd4449d38b338,US,zh,confirm,confirm,fbd35799-2795-4585-99ad-4d8356ace98e,630b0e8d-7fd3-4408-b330-2fcbcaa7de24,true,vision_gemini,degraded,true,8,4,0,4,7,"[{""module_id"":""under_eye_left"",""issue_type"":""tone"",""severity_0_4"":0.691,""confidence_0_1"":0.122},{""module_id"":""under_eye_right"",""issue_type"":""tone"",""severity_0_4"":0.691,""confidence_0_1"":0.122},{""module_id"":""nose"",""issue_type"":""tone"",""severity_0_4"":0.636,""confidence_0_1"":0.122},{""module_id"":""chin"",""issue_type"":""tone"",""severity_0_4"":0.553,""confidence_0_1"":0.122},{""module_id"":""left_cheek"",""issue_type"":""tone"",""severity_0_4"":0.528,""confidence_0_1"":0.122},{""module_id"":""right_cheek"",""issue_type"":""tone"",""severity_0_4"":0.528,""confidence_0_1"":0.122},{""module_id"":""forehead"",""issue_type"":""tone"",""severity_0_4"":0.48,""confidence_0_1"":0.122},{""module_id"":""under_eye_left"",""issue_type"":""texture"",""severity_0_4"":0.396,""confidence_0_1"":0.007}]",69,0,"{""C"":69}","{""0"":69}",69,false,true,[],200,true,,http_200,analysis,,4892,200,200,true,1440,2560,1152,2048,342847
