run_id,photo_hash,market,lang,mode,mode_requested,request_id,trace_id,used_photos,analysis_source,quality_grade,has_photo_modules_card,regions_count,regions_bbox_count,regions_polygon_count,regions_heatmap_count,modules_count,issues_top,actions_count,products_count,evidence_grade_distribution,citations_count_distribution,claims_template_fallback_count,claims_violation_detected,claims_audit_known,product_suppression_reasons,status_code,request_ok,error_kind,error_detail,stage,fallback_note,duration_ms,upload_status_code,confirm_status_code,sanitize_applied,original_width,original_height,processed_width,processed_height,processed_bytes
internal_batch_20260210_132609684,799894d5771dd630d9e64a3ee09cfaf3f92022be9dbcacb97474163bea1dfb8d,US,zh,confirm,confirm,548c79be-0f05-4256-9b08-ea91627b2c65,8fcfb06f-13bb-4224-86e7-1d72a73a0676,true,vision_gemini,degraded,true,8,4,0,4,7,"[{""module_id"":""nose"",""issue_type"":""texture"",""severity_0_4"":1.19,""confidence_0_1"":0.056},{""module_id"":""right_cheek"",""issue_type"":""texture"",""severity_0_4"":1.176,""confidence_0_1"":0.056},{""module_id"":""left_cheek"",""issue_type"":""texture"",""severity_0_4"":1.135,""confidence_0_1"":0.056},{""module_id"":""under_eye_left"",""issue_type"":""texture"",""severity_0_4"":0.924,""confidence_0_1"":0.056},{""module_id"":""under_eye_right"",""issue_type"":""texture"",""severity_0_4"":0.924,""confidence_0_1"":0.056},{""module_id"":""chin"",""issue_type"":""texture"",""severity_0_4"":0.728,""confidence_0_1"":0.056},{""module_id"":""under_eye_left"",""issue_type"":""tone"",""severity_0_4"":0.633,""confidence_0_1"":0.162},{""module_id"":""under_eye_right"",""issue_type"":""tone"",""severity_0_4"":0.633,""confidence_0_1"":0.162}]",66,0,"{""C"":66}","{""0"":66}",66,false,true,[],200,true,,http_200,analysis,,6699,200,200,true,1440,1920,1440,1920,470209
internal_batch_20260210_132609684,b0d24fbfcb953d68b05db9232f411356c4b21df3b28f3f8ca2bdd4449d38b338,US,zh,confirm,confirm,f389a1a9-e497-4422-ac71-66779f57e05f,eef91661-0a76-41a3-8638-22727cb62883,true,vision_gemini,degraded,true,8,4,0,4,7,"[{""module_id"":""under_eye_left"",""issue_type"":""tone"",""severity_0_4"":0.691,""confidence_0_1"":0.122},{""module_id"":""under_eye_right"",""issue_type"":""tone"",""severity_0_4"":0.691,""confidence_0_1"":0.122},{""module_id"":""nose"",""issue_type"":""tone"",""severity_0_4"":0.636,""confidence_0_1"":0.122},{""module_id"":""chin"",""issue_type"":""tone"",""severity_0_4"":0.553,""confidence_0_1"":0.122},{""module_id"":""left_cheek"",""issue_type"":""tone"",""severity_0_4"":0.528,""confidence_0_1"":0.122},{""module_id"":""right_cheek"",""issue_type"":""tone"",""severity_0_4"":0.528,""confidence_0_1"":0.122},{""module_id"":""forehead"",""issue_type"":""tone"",""severity_0_4"":0.48,""confidence_0_1"":0.122},{""module_id"":""under_eye_left"",""issue_type"":""texture"",""severity_0_4"":0.396,""confidence_0_1"":0.007}]",69,0,"{""C"":69}","{""0"":69}",69,false,true,[],200,true,,http_200,analysis,,4955,200,200,true,1440,2560,1152,2048,342847
internal_batch_20260210_132609684,70e32e6ec3578d52f1229383b74b79978b1f4c20f98eba4969b34b2d608ac6e7,US,zh,confirm,confirm,b384fe5d-b85a-41cb-acde-6488f87919cb,7acd4ab5-d063-46b9-a5c9-9874652043ae,true,vision_gemini,degraded,true,8,4,0,4,7,"[{""module_id"":""left_cheek"",""issue_type"":""texture"",""severity_0_4"":1.806,""confidence_0_1"":0.03},{""module_id"":""nose"",""issue_type"":""texture"",""severity_0_4"":1.75,""confidence_0_1"":0.03},{""module_id"":""chin"",""issue_type"":""texture"",""severity_0_4"":1.74,""confidence_0_1"":0.03},{""module_id"":""right_cheek"",""issue_type"":""texture"",""severity_0_4"":1.604,""confidence_0_1"":0.03},{""module_id"":""under_eye_left"",""issue_type"":""texture"",""severity_0_4"":1.092,""confidence_0_1"":0.03},{""module_id"":""under_eye_right"",""issue_type"":""texture"",""severity_0_4"":0.812,""confidence_0_1"":0.03},{""module_id"":""under_eye_right"",""issue_type"":""tone"",""severity_0_4"":0.663,""confidence_0_1"":0.139},{""module_id"":""under_eye_left"",""issue_type"":""tone"",""severity_0_4"":0.659,""confidence_0_1"":0.139}]",69,0,"{""C"":69}","{""0"":69}",69,false,true,[],200,true,,http_200,analysis,,5729,200,200,true,1440,1918,1440,1918,360676
internal_batch_20260210_132609684,8a669e95ee70a5b82a63bbd429390a1c0f4e96b0add79f55846daaa4fffa626e,US,zh,confirm,confirm,02df6ca9-4337-4ca9-85b9-1b0f5d9d1ed3,54b94348-b058-43a2-a6aa-69a8d68dd5a1,true,vision_gemini,fail,false,0,0,0,0,0,[],0,0,,,unknown,unknown,false,[],200,true,NO_CARD,http_200,analysis,,4888,200,200,true,1440,1920,1440,1920,338740
internal_batch_20260210_132609684,c67a7abf4924b11d21abf0a3ab164708103eae10b32f7dac188548badc91178b,US,zh,confirm,confirm,e8c84698-ee1f-4fd5-a447-eba8b1a9dc84,58d4d9d9-5e13-4af2-8061-38adad8c843e,true,vision_gemini,fail,false,0,0,0,0,0,[],0,0,,,unknown,unknown,false,[],200,true,NO_CARD,http_200,analysis,,4877,200,200,true,1440,1920,1440,1920,492305
internal_batch_20260210_132609684,78213a67d562a387f0b46ba60b7c873f85c1e94a2351f945956a059100e3d09d,US,zh,confirm,confirm,8c5c7696-7fdf-4a9c-a919-a97776c1395c,109a9bcc-f57c-468c-bd70-e3adad94e03c,true,vision_gemini,degraded,true,8,4,0,4,7,"[{""module_id"":""nose"",""issue_type"":""texture"",""severity_0_4"":1.979,""confidence_0_1"":0.03},{""module_id"":""right_cheek"",""issue_type"":""texture"",""severity_0_4"":1.783,""confidence_0_1"":0.03},{""module_id"":""left_cheek"",""issue_type"":""texture"",""severity_0_4"":1.704,""confidence_0_1"":0.03},{""module_id"":""under_eye_right"",""issue_type"":""texture"",""severity_0_4"":1.184,""confidence_0_1"":0.03},{""module_id"":""under_eye_left"",""issue_type"":""texture"",""severity_0_4"":1.028,""confidence_0_1"":0.03},{""module_id"":""chin"",""issue_type"":""texture"",""severity_0_4"":0.904,""confidence_0_1"":0.03},{""module_id"":""under_eye_right"",""issue_type"":""tone"",""severity_0_4"":0.595,""confidence_0_1"":0.139},{""module_id"":""under_eye_left"",""issue_type"":""tone"",""severity_0_4"":0.582,""confidence_0_1"":0.139}]",63,0,"{""C"":63}","{""0"":63}",63,false,true,[],200,true,,http_200,analysis,,5072,200,200,true,1440,1920,1440,1920,683984
internal_batch_20260210_132609684,13a2ca7a9d177f4a71c4f3d60fd36db4c3ae6e21bb645e1f8219f3e9cb6b11bd,US,zh,confirm,confirm,6c0ce836-b79b-4f16-8159-d271438eb643,c47b2f15-3b46-4453-bda2-f8647800e501,true,vision_gemini,degraded,true,8,4,0,4,7,"[{""module_id"":""chin"",""issue_type"":""texture"",""severity_0_4"":1.081,""confidence_0_1"":0.018},{""module_id"":""nose"",""issue_type"":""texture"",""severity_0_4"":1.069,""confidence_0_1"":0.018},{""module_id"":""right_cheek"",""issue_type"":""texture"",""severity_0_4"":1.065,""confidence_0_1"":0.018},{""module_id"":""left_cheek"",""issue_type"":""texture"",""severity_0_4"":1.051,""confidence_0_1"":0.018},{""module_id"":""under_eye_left"",""issue_type"":""texture"",""severity_0_4"":0.768,""confidence_0_1"":0.018},{""module_id"":""under_eye_right"",""issue_type"":""texture"",""severity_0_4"":0.768,""confidence_0_1"":0.018},{""module_id"":""under_eye_left"",""issue_type"":""tone"",""severity_0_4"":0.673,""confidence_0_1"":0.122},{""module_id"":""under_eye_right"",""issue_type"":""tone"",""severity_0_4"":0.673,""confidence_0_1"":0.122}]",66,0,"{""C"":66}","{""0"":66}",66,false,true,[],200,true,,http_200,analysis,,5319,200,200,true,1320,1760,1320,1760,255993
internal_batch_20260210_132609684,5e23db91f8fadb481fdf83723ea38b37bb995738200f38ef9f91ea54503aaccf,US,zh,confirm,confirm,2405cf69-92de-45b1-96a4-e03c873fe48b,7b65a397-86f7-4360-a533-9d28d041300a,true,vision_gemini,degraded,true,8,4,0,4,7,"[{""module_id"":""nose"",""issue_type"":""texture"",""severity_0_4"":1.009,""confidence_0_1"":0.014},{""module_id"":""chin"",""issue_type"":""texture"",""severity_0_4"":1.008,""confidence_0_1"":0.014},{""module_id"":""right_cheek"",""issue_type"":""texture"",""severity_0_4"":0.987,""confidence_0_1"":0.014},{""module_id"":""left_cheek"",""issue_type"":""texture"",""severity_0_4"":0.827,""confidence_0_1"":0.014},{""module_id"":""under_eye_left"",""issue_type"":""tone"",""severity_0_4"":0.632,""confidence_0_1"":0.122},{""module_id"":""under_eye_right"",""issue_type"":""tone"",""severity_0_4"":0.618,""confidence_0_1"":0.122},{""module_id"":""nose"",""issue_type"":""tone"",""severity_0_4"":0.539,""confidence_0_1"":0.122},{""module_id"":""left_cheek"",""issue_type"":""tone"",""severity_0_4"":0.496,""confidence_0_1"":0.122}]",60,0,"{""C"":60}","{""0"":60}",60,false,true,[],200,true,,http_200,analysis,,5385,200,200,true,1440,1920,1440,1920,589501
internal_batch_20260210_132609684,68bd0434950924bb6df7fbc7756925cdc6feffac574348a67a34930b4fb4fc54,US,zh,confirm,confirm,803d11e2-358f-4cb8-ab7e-fd53028a40aa,8ab2aaeb-d907-4285-aefa-fc3824d744ac,true,vision_gemini,degraded,true,8,4,0,4,7,"[{""module_id"":""nose"",""issue_type"":""texture"",""severity_0_4"":1.186,""confidence_0_1"":0.029},{""module_id"":""left_cheek"",""issue_type"":""texture"",""severity_0_4"":1.152,""confidence_0_1"":0.029},{""module_id"":""right_cheek"",""issue_type"":""texture"",""severity_0_4"":1.152,""confidence_0_1"":0.029},{""module_id"":""under_eye_left"",""issue_type"":""texture"",""severity_0_4"":0.92,""confidence_0_1"":0.029},{""module_id"":""under_eye_right"",""issue_type"":""texture"",""severity_0_4"":0.92,""confidence_0_1"":0.029},{""module_id"":""chin"",""issue_type"":""texture"",""severity_0_4"":0.899,""confidence_0_1"":0.029},{""module_id"":""under_eye_left"",""issue_type"":""tone"",""severity_0_4"":0.682,""confidence_0_1"":0.139},{""module_id"":""under_eye_right"",""issue_type"":""tone"",""severity_0_4"":0.682,""confidence_0_1"":0.139}]",69,0,"{""C"":69}","{""0"":69}",69,false,true,[],200,true,,http_200,analysis,,6562,200,200,true,1440,1920,1440,1920,393374
internal_batch_20260210_132609684,d66f731e4e45e95fe3bcf596341fbad178282f40b591e4d677907f46dee4eb7d,US,zh,confirm,confirm,439a9401-9831-4be8-8245-1fc00a1f8de8,253c1fdc-a79c-4b9b-8c8c-3a11d853fe0e,true,vision_gemini,degraded,true,8,4,0,4,7,"[{""module_id"":""nose"",""issue_type"":""texture"",""severity_0_4"":1.048,""confidence_0_1"":0.015},{""module_id"":""chin"",""issue_type"":""texture"",""severity_0_4"":1.046,""confidence_0_1"":0.015},{""module_id"":""left_cheek"",""issue_type"":""texture"",""severity_0_4"":1.02,""confidence_0_1"":0.015},{""module_id"":""right_cheek"",""issue_type"":""texture"",""severity_0_4"":1.02,""confidence_0_1"":0.015},{""module_id"":""under_eye_left"",""issue_type"":""tone"",""severity_0_4"":0.632,""confidence_0_1"":0.122},{""module_id"":""under_eye_right"",""issue_type"":""tone"",""severity_0_4"":0.632,""confidence_0_1"":0.122},{""module_id"":""nose"",""issue_type"":""tone"",""severity_0_4"":0.557,""confidence_0_1"":0.122},{""module_id"":""right_cheek"",""issue_type"":""tone"",""severity_0_4"":0.482,""confidence_0_1"":0.122}]",63,0,"{""C"":63}","{""0"":63}",63,false,true,[],200,true,,http_200,analysis,,5774,200,200,true,1440,1920,1440,1920,309763
