run_id,photo_hash,market,lang,mode,mode_requested,request_id,trace_id,used_photos,analysis_source,quality_grade,has_photo_modules_card,regions_count,regions_bbox_count,regions_polygon_count,regions_heatmap_count,modules_count,issues_top,actions_count,products_count,evidence_grade_distribution,citations_count_distribution,claims_template_fallback_count,claims_violation_detected,claims_audit_known,product_suppression_reasons,status_code,request_ok,error_kind,error_detail,stage,fallback_note,duration_ms,upload_status_code,confirm_status_code,sanitize_applied,original_width,original_height,processed_width,processed_height,processed_bytes
internal_batch_20260210_144039950,799894d5771dd630d9e64a3ee09cfaf3f92022be9dbcacb97474163bea1dfb8d,EU,en,confirm,confirm,48717823-1b9b-4249-b08d-7e89673272b0,a459c635-2f2d-43af-bbf5-391f85229770,true,diagnosis_v1_template,degraded,true,8,4,0,4,7,"[{""module_id"":""nose"",""issue_type"":""texture"",""severity_0_4"":1.19,""confidence_0_1"":0.056},{""module_id"":""right_cheek"",""issue_type"":""texture"",""severity_0_4"":1.176,""confidence_0_1"":0.056},{""module_id"":""left_cheek"",""issue_type"":""texture"",""severity_0_4"":1.135,""confidence_0_1"":0.056},{""module_id"":""under_eye_left"",""issue_type"":""texture"",""severity_0_4"":0.924,""confidence_0_1"":0.056},{""module_id"":""under_eye_right"",""issue_type"":""texture"",""severity_0_4"":0.924,""confidence_0_1"":0.056},{""module_id"":""chin"",""issue_type"":""texture"",""severity_0_4"":0.728,""confidence_0_1"":0.056},{""module_id"":""under_eye_left"",""issue_type"":""tone"",""severity_0_4"":0.633,""confidence_0_1"":0.162},{""module_id"":""under_eye_right"",""issue_type"":""tone"",""severity_0_4"":0.633,""confidence_0_1"":0.162}]",66,0,"{""C"":66}","{""0"":66}",66,false,true,[],200,true,,http_200,analysis,,8366,200,200,true,1440,1920,1440,1920,470209
internal_batch_20260210_144039950,1f5c4fbe7c8111f694a5c1f70945203e271a5bbdde9b9ba832973c0a62430bd8,EU,en,confirm,confirm,79a3c1b8-c754-4cb0-8e62-b3af073811b9,6fad4cfb-a8b2-45a8-bff7-4b5144a82f5d,true,vision_gemini,fail,false,0,0,0,0,0,[],0,0,,,unknown,unknown,false,[],200,true,NO_CARD,http_200,analysis,,5662,200,200,true,1440,1920,1440,1920,365106
internal_batch_20260210_144039950,c67a7abf4924b11d21abf0a3ab164708103eae10b32f7dac188548badc91178b,EU,en,confirm,confirm,f214edcb-ccca-4c4f-b8d2-1b8ff17ca72e,73b930d4-a03f-4fe9-8a95-67431c4def76,true,vision_gemini,fail,false,0,0,0,0,0,[],0,0,,,unknown,unknown,false,[],200,true,NO_CARD,http_200,analysis,,4471,200,200,true,1440,1920,1440,1920,492305
internal_batch_20260210_144039950,68bd0434950924bb6df7fbc7756925cdc6feffac574348a67a34930b4fb4fc54,EU,en,confirm,confirm,f35bbe89-07a3-4557-a12b-5c7466b1703a,d8d06d6e-9d2b-47c9-982e-5df248ac7979,true,vision_gemini,degraded,true,8,4,0,4,7,"[{""module_id"":""nose"",""issue_type"":""texture"",""severity_0_4"":1.186,""confidence_0_1"":0.029},{""module_id"":""left_cheek"",""issue_type"":""texture"",""severity_0_4"":1.152,""confidence_0_1"":0.029},{""module_id"":""right_cheek"",""issue_type"":""texture"",""severity_0_4"":1.152,""confidence_0_1"":0.029},{""module_id"":""under_eye_left"",""issue_type"":""texture"",""severity_0_4"":0.92,""confidence_0_1"":0.029},{""module_id"":""under_eye_right"",""issue_type"":""texture"",""severity_0_4"":0.92,""confidence_0_1"":0.029},{""module_id"":""chin"",""issue_type"":""texture"",""severity_0_4"":0.899,""confidence_0_1"":0.029},{""module_id"":""under_eye_left"",""issue_type"":""tone"",""severity_0_4"":0.682,""confidence_0_1"":0.139},{""module_id"":""under_eye_right"",""issue_type"":""tone"",""severity_0_4"":0.682,""confidence_0_1"":0.139}]",69,0,"{""C"":69}","{""0"":69}",69,false,true,[],200,true,,http_200,analysis,,4902,200,200,true,1440,1920,1440,1920,393374
internal_batch_20260210_144039950,cf582fc883d21b89b09c19c23317f0aba43d3d82a3b26680d02c0d75aad8d616,EU,en,confirm,confirm,b8c161f4-bcd7-43e4-9185-05a41956ed3a,59d2e15f-e84c-41e7-98ed-e588499a6a7c,true,diagnosis_v1_template,degraded,true,8,4,0,4,7,"[{""module_id"":""nose"",""issue_type"":""texture"",""severity_0_4"":1.019,""confidence_0_1"":0.05},{""module_id"":""left_cheek"",""issue_type"":""texture"",""severity_0_4"":1.004,""confidence_0_1"":0.05},{""module_id"":""right_cheek"",""issue_type"":""texture"",""severity_0_4"":1.004,""confidence_0_1"":0.05},{""module_id"":""chin"",""issue_type"":""texture"",""severity_0_4"":0.756,""confidence_0_1"":0.05},{""module_id"":""under_eye_left"",""issue_type"":""tone"",""severity_0_4"":0.602,""confidence_0_1"":0.139},{""module_id"":""under_eye_right"",""issue_type"":""tone"",""severity_0_4"":0.602,""confidence_0_1"":0.139},{""module_id"":""forehead"",""issue_type"":""tone"",""severity_0_4"":0.534,""confidence_0_1"":0.139},{""module_id"":""nose"",""issue_type"":""tone"",""severity_0_4"":0.519,""confidence_0_1"":0.139}]",63,0,"{""C"":63}","{""0"":63}",63,false,true,[],200,true,,http_200,analysis,,9036,200,200,true,714,1214,714,1214,155572
internal_batch_20260210_144039950,6792a46598a6002dd8d2fb7d5f29297ac6b54236789855858e4ac487dd2d642a,EU,en,confirm,confirm,8600a861-f931-4d87-886f-ba36f8449c3e,ac9d85ab-76d8-4966-b449-c5a7beb3a374,true,diagnosis_v1_template,degraded,true,8,4,0,4,7,"[{""module_id"":""right_cheek"",""issue_type"":""texture"",""severity_0_4"":2.966,""confidence_0_1"":0.039},{""module_id"":""nose"",""issue_type"":""texture"",""severity_0_4"":2.959,""confidence_0_1"":0.039},{""module_id"":""chin"",""issue_type"":""texture"",""severity_0_4"":2.957,""confidence_0_1"":0.039},{""module_id"":""left_cheek"",""issue_type"":""texture"",""severity_0_4"":2.542,""confidence_0_1"":0.039},{""module_id"":""under_eye_right"",""issue_type"":""texture"",""severity_0_4"":1.952,""confidence_0_1"":0.039},{""module_id"":""under_eye_left"",""issue_type"":""texture"",""severity_0_4"":1.356,""confidence_0_1"":0.039},{""module_id"":""under_eye_left"",""issue_type"":""tone"",""severity_0_4"":0.748,""confidence_0_1"":0.139},{""module_id"":""under_eye_right"",""issue_type"":""tone"",""severity_0_4"":0.644,""confidence_0_1"":0.139}]",69,0,"{""C"":69}","{""0"":69}",69,false,true,[],200,true,,http_200,analysis,,7139,200,200,true,1271,1739,1271,1739,539699
internal_batch_20260210_144039950,d3dda0bef8b00ee30558d68672f8095a1e447c7013706862c85350ff9904d5c6,EU,en,confirm,confirm,48b2d2a5-1f26-43b4-8abe-c10bc47034ef,ac2e146b-0060-4eec-9d7b-6526a51882bd,true,vision_gemini,degraded,true,8,4,0,4,7,"[{""module_id"":""nose"",""issue_type"":""texture"",""severity_0_4"":1.747,""confidence_0_1"":0.027},{""module_id"":""left_cheek"",""issue_type"":""texture"",""severity_0_4"":1.663,""confidence_0_1"":0.027},{""module_id"":""right_cheek"",""issue_type"":""texture"",""severity_0_4"":1.418,""confidence_0_1"":0.027},{""module_id"":""under_eye_left"",""issue_type"":""texture"",""severity_0_4"":0.756,""confidence_0_1"":0.027},{""module_id"":""chin"",""issue_type"":""texture"",""severity_0_4"":0.74,""confidence_0_1"":0.027},{""module_id"":""under_eye_right"",""issue_type"":""texture"",""severity_0_4"":0.696,""confidence_0_1"":0.027},{""module_id"":""under_eye_right"",""issue_type"":""tone"",""severity_0_4"":0.595,""confidence_0_1"":0.139},{""module_id"":""under_eye_left"",""issue_type"":""tone"",""severity_0_4"":0.554,""confidence_0_1"":0.139}]",66,0,"{""C"":66}","{""0"":66}",66,false,true,[],200,true,,http_200,analysis,,6169,200,200,true,1440,1920,1440,1920,368028
internal_batch_20260210_144039950,b816b4a88b390d49f986568d99238ef9d6c40f5b88f29778d992dd0a13d7b745,EU,en,confirm,confirm,8078f44d-141d-4158-946a-dc0071f2d852,1aea61ba-1f75-4b7a-8ed3-1133c57424b1,true,diagnosis_v1_template,degraded,true,8,4,0,4,7,"[{""module_id"":""nose"",""issue_type"":""texture"",""severity_0_4"":1.087,""confidence_0_1"":0.042},{""module_id"":""chin"",""issue_type"":""texture"",""severity_0_4"":1.08,""confidence_0_1"":0.042},{""module_id"":""left_cheek"",""issue_type"":""texture"",""severity_0_4"":1.056,""confidence_0_1"":0.042},{""module_id"":""right_cheek"",""issue_type"":""texture"",""severity_0_4"":0.817,""confidence_0_1"":0.042},{""module_id"":""under_eye_right"",""issue_type"":""tone"",""severity_0_4"":0.618,""confidence_0_1"":0.139},{""module_id"":""under_eye_left"",""issue_type"":""tone"",""severity_0_4"":0.596,""confidence_0_1"":0.139},{""module_id"":""nose"",""issue_type"":""tone"",""severity_0_4"":0.513,""confidence_0_1"":0.139},{""module_id"":""right_cheek"",""issue_type"":""tone"",""severity_0_4"":0.467,""confidence_0_1"":0.139}]",60,0,"{""C"":60}","{""0"":60}",60,false,true,[],200,true,,http_200,analysis,,7643,200,200,true,1440,1920,1440,1920,366098
internal_batch_20260210_144039950,f85899298601171f4bc9a6cdc5ae81450146e3cd49ac0117408c721e3328bf2d,EU,en,confirm,confirm,2d0a9bde-6668-47cc-a8f6-75b91fb27523,3a01201d-daf0-4d51-aa56-67655d3b8639,true,vision_gemini,pass,true,8,4,0,4,7,"[{""module_id"":""chin"",""issue_type"":""texture"",""severity_0_4"":2.858,""confidence_0_1"":0.437},{""module_id"":""chin"",""issue_type"":""tone"",""severity_0_4"":1.18,""confidence_0_1"":0.192},{""module_id"":""left_cheek"",""issue_type"":""tone"",""severity_0_4"":0.492,""confidence_0_1"":0.192},{""module_id"":""right_cheek"",""issue_type"":""tone"",""severity_0_4"":0.492,""confidence_0_1"":0.192},{""module_id"":""nose"",""issue_type"":""tone"",""severity_0_4"":0.492,""confidence_0_1"":0.192},{""module_id"":""left_cheek"",""issue_type"":""texture"",""severity_0_4"":0.308,""confidence_0_1"":0.437},{""module_id"":""right_cheek"",""issue_type"":""texture"",""severity_0_4"":0.308,""confidence_0_1"":0.437},{""module_id"":""nose"",""issue_type"":""texture"",""severity_0_4"":0.308,""confidence_0_1"":0.437}]",30,0,"{""C"":30}","{""0"":30}",30,false,true,[],200,true,,http_200,analysis,,8118,200,200,true,1440,1920,1440,1920,571173
internal_batch_20260210_144039950,fb372de37ff68acdbd9368341a354788915d9c873ffd5285168c4451879d9d7a,EU,en,confirm,confirm,38b68f42-8509-4083-bd63-d65d4f9650a1,56bbd877-9221-4331-8223-b67dddfcc279,true,vision_gemini,degraded,true,8,4,0,4,7,"[{""module_id"":""nose"",""issue_type"":""texture"",""severity_0_4"":1.98,""confidence_0_1"":0.069},{""module_id"":""right_cheek"",""issue_type"":""texture"",""severity_0_4"":1.917,""confidence_0_1"":0.069},{""module_id"":""under_eye_right"",""issue_type"":""texture"",""severity_0_4"":1.762,""confidence_0_1"":0.069},{""module_id"":""left_cheek"",""issue_type"":""texture"",""severity_0_4"":1.546,""confidence_0_1"":0.069},{""module_id"":""under_eye_left"",""issue_type"":""texture"",""severity_0_4"":1.475,""confidence_0_1"":0.069},{""module_id"":""forehead"",""issue_type"":""texture"",""severity_0_4"":0.78,""confidence_0_1"":0.069},{""module_id"":""under_eye_left"",""issue_type"":""tone"",""severity_0_4"":0.593,""confidence_0_1"":0.139},{""module_id"":""under_eye_right"",""issue_type"":""tone"",""severity_0_4"":0.578,""confidence_0_1"":0.139}]",66,0,"{""C"":66}","{""0"":66}",66,false,true,[],200,true,,http_200,analysis,,5404,200,200,true,1396,2500,1144,2048,467803
