run_id,photo_hash,market,lang,mode,mode_requested,request_id,trace_id,used_photos,analysis_source,quality_grade,has_photo_modules_card,regions_count,regions_bbox_count,regions_polygon_count,regions_heatmap_count,modules_count,issues_top,actions_count,products_count,evidence_grade_distribution,citations_count_distribution,claims_template_fallback_count,claims_violation_detected,claims_audit_known,product_suppression_reasons,status_code,request_ok,error_kind,error_detail,stage,fallback_note,duration_ms,upload_status_code,confirm_status_code,sanitize_applied,original_width,original_height,processed_width,processed_height,processed_bytes
internal_batch_20260210_140829940,8a669e95ee70a5b82a63bbd429390a1c0f4e96b0add79f55846daaa4fffa626e,EU,en,confirm,confirm,b4a19e79-ee92-4d9f-9dc5-61892b594978,83b5ac3a-74d2-4ec9-b9a5-b27d9aede38a,true,vision_gemini,fail,false,0,0,0,0,0,[],0,0,,,unknown,unknown,false,[],200,true,NO_CARD,http_200,analysis,,5353,200,200,true,1440,1920,1440,1920,338740
internal_batch_20260210_140829940,13a2ca7a9d177f4a71c4f3d60fd36db4c3ae6e21bb645e1f8219f3e9cb6b11bd,EU,en,confirm,confirm,f96a0e58-a83b-4745-8044-cf04d33044d9,d47e0f44-272f-4644-8e91-16c066c0dd74,true,vision_gemini,degraded,true,8,4,0,4,7,"[{""module_id"":""chin"",""issue_type"":""texture"",""severity_0_4"":1.081,""confidence_0_1"":0.018},{""module_id"":""nose"",""issue_type"":""texture"",""severity_0_4"":1.069,""confidence_0_1"":0.018},{""module_id"":""right_cheek"",""issue_type"":""texture"",""severity_0_4"":1.065,""confidence_0_1"":0.018},{""module_id"":""left_cheek"",""issue_type"":""texture"",""severity_0_4"":1.051,""confidence_0_1"":0.018},{""module_id"":""under_eye_left"",""issue_type"":""texture"",""severity_0_4"":0.768,""confidence_0_1"":0.018},{""module_id"":""under_eye_right"",""issue_type"":""texture"",""severity_0_4"":0.768,""confidence_0_1"":0.018},{""module_id"":""under_eye_left"",""issue_type"":""tone"",""severity_0_4"":0.673,""confidence_0_1"":0.122},{""module_id"":""under_eye_right"",""issue_type"":""tone"",""severity_0_4"":0.673,""confidence_0_1"":0.122}]",66,21,"{""C"":87}","{""0"":87}",66,false,true,[],200,true,,http_200,analysis,,5904,200,200,true,1320,1760,1320,1760,255993
internal_batch_20260210_140829940,68bd0434950924bb6df7fbc7756925cdc6feffac574348a67a34930b4fb4fc54,EU,en,confirm,confirm,a047da6d-f6f5-4999-bfc6-d04ca9ffaa4f,0f11b342-a010-4ea6-a135-95181501287f,true,vision_gemini,degraded,true,8,4,0,4,7,"[{""module_id"":""nose"",""issue_type"":""texture"",""severity_0_4"":1.186,""confidence_0_1"":0.029},{""module_id"":""left_cheek"",""issue_type"":""texture"",""severity_0_4"":1.152,""confidence_0_1"":0.029},{""module_id"":""right_cheek"",""issue_type"":""texture"",""severity_0_4"":1.152,""confidence_0_1"":0.029},{""module_id"":""under_eye_left"",""issue_type"":""texture"",""severity_0_4"":0.92,""confidence_0_1"":0.029},{""module_id"":""under_eye_right"",""issue_type"":""texture"",""severity_0_4"":0.92,""confidence_0_1"":0.029},{""module_id"":""chin"",""issue_type"":""texture"",""severity_0_4"":0.899,""confidence_0_1"":0.029},{""module_id"":""under_eye_left"",""issue_type"":""tone"",""severity_0_4"":0.682,""confidence_0_1"":0.139},{""module_id"":""under_eye_right"",""issue_type"":""tone"",""severity_0_4"":0.682,""confidence_0_1"":0.139}]",69,21,"{""C"":90}","{""0"":90}",69,false,true,[],200,true,,http_200,analysis,,6297,200,200,true,1440,1920,1440,1920,393374
internal_batch_20260210_140829940,c67a7abf4924b11d21abf0a3ab164708103eae10b32f7dac188548badc91178b,EU,en,confirm,confirm,4a8a0b8a-b0bf-4d0d-b8ea-38331238364c,a0661825-8831-4ae1-a32b-a7bdec5a237a,true,vision_gemini,fail,false,0,0,0,0,0,[],0,0,,,unknown,unknown,false,[],200,true,NO_CARD,http_200,analysis,,4935,200,200,true,1440,1920,1440,1920,492305
internal_batch_20260210_140829940,09c83cd129a62868d762bd00e4dac3dd7c0e8c9879d2cf111dcc9bc98ab3dca0,EU,en,confirm,confirm,5eeb5f78-3e00-472e-b502-28075d77135d,8cb5533c-bf3e-42a5-ba25-899a2a3262b5,true,vision_gemini,degraded,true,8,4,0,4,7,"[{""module_id"":""chin"",""issue_type"":""texture"",""severity_0_4"":1.169,""confidence_0_1"":0.026},{""module_id"":""nose"",""issue_type"":""texture"",""severity_0_4"":1.147,""confidence_0_1"":0.026},{""module_id"":""left_cheek"",""issue_type"":""texture"",""severity_0_4"":1.124,""confidence_0_1"":0.026},{""module_id"":""right_cheek"",""issue_type"":""texture"",""severity_0_4"":1.112,""confidence_0_1"":0.026},{""module_id"":""under_eye_left"",""issue_type"":""texture"",""severity_0_4"":0.852,""confidence_0_1"":0.026},{""module_id"":""under_eye_right"",""issue_type"":""texture"",""severity_0_4"":0.852,""confidence_0_1"":0.026},{""module_id"":""under_eye_left"",""issue_type"":""tone"",""severity_0_4"":0.681,""confidence_0_1"":0.139},{""module_id"":""under_eye_right"",""issue_type"":""tone"",""severity_0_4"":0.681,""confidence_0_1"":0.139}]",66,21,"{""C"":87}","{""0"":87}",66,false,true,[],200,true,,http_200,analysis,,5223,200,200,true,1440,1920,1440,1920,426163
internal_batch_20260210_140829940,84d7012922e20af6c7d5a88fa369e992a1fad76422134944f23d2b5d40cc8e15,EU,en,confirm,confirm,3e8a460e-9ab0-4b3b-b42f-20b65c210672,9a67c31c-0b85-41b2-a442-34cbfa833249,true,vision_gemini,degraded,true,8,4,0,4,7,"[{""module_id"":""nose"",""issue_type"":""texture"",""severity_0_4"":1.151,""confidence_0_1"":0.008},{""module_id"":""right_cheek"",""issue_type"":""texture"",""severity_0_4"":1.122,""confidence_0_1"":0.008},{""module_id"":""left_cheek"",""issue_type"":""texture"",""severity_0_4"":1.003,""confidence_0_1"":0.008},{""module_id"":""under_eye_right"",""issue_type"":""texture"",""severity_0_4"":0.9,""confidence_0_1"":0.008},{""module_id"":""chin"",""issue_type"":""texture"",""severity_0_4"":0.62,""confidence_0_1"":0.008},{""module_id"":""under_eye_left"",""issue_type"":""texture"",""severity_0_4"":0.612,""confidence_0_1"":0.008},{""module_id"":""under_eye_left"",""issue_type"":""tone"",""severity_0_4"":0.609,""confidence_0_1"":0.122},{""module_id"":""under_eye_right"",""issue_type"":""tone"",""severity_0_4"":0.553,""confidence_0_1"":0.122}]",66,21,"{""C"":87}","{""0"":87}",66,false,true,[],200,true,,http_200,analysis,,5717,200,200,true,1440,1920,1440,1920,627748
internal_batch_20260210_140829940,b0d24fbfcb953d68b05db9232f411356c4b21df3b28f3f8ca2bdd4449d38b338,EU,en,confirm,confirm,db549020-765a-42be-93b4-34e8378d43cf,244d7fb5-ce38-4a0f-8276-696eaa08e92e,true,vision_gemini,degraded,true,8,4,0,4,7,"[{""module_id"":""under_eye_left"",""issue_type"":""tone"",""severity_0_4"":0.691,""confidence_0_1"":0.122},{""module_id"":""under_eye_right"",""issue_type"":""tone"",""severity_0_4"":0.691,""confidence_0_1"":0.122},{""module_id"":""nose"",""issue_type"":""tone"",""severity_0_4"":0.636,""confidence_0_1"":0.122},{""module_id"":""chin"",""issue_type"":""tone"",""severity_0_4"":0.553,""confidence_0_1"":0.122},{""module_id"":""left_cheek"",""issue_type"":""tone"",""severity_0_4"":0.528,""confidence_0_1"":0.122},{""module_id"":""right_cheek"",""issue_type"":""tone"",""severity_0_4"":0.528,""confidence_0_1"":0.122},{""module_id"":""forehead"",""issue_type"":""tone"",""severity_0_4"":0.48,""confidence_0_1"":0.122},{""module_id"":""under_eye_left"",""issue_type"":""texture"",""severity_0_4"":0.396,""confidence_0_1"":0.007}]",69,21,"{""C"":90}","{""0"":90}",69,false,true,[],200,true,,http_200,analysis,,6536,200,200,true,1440,2560,1152,2048,342847
internal_batch_20260210_140829940,1ad5b2a3fe882bff9a438c80d70ec2bb8d2c3c90d00da5c33dae02235e92539f,EU,en,confirm,confirm,638f9f6a-7d43-4b5d-a99f-dde9d32a586f,4b3df45f-5c91-4f18-ac8d-d7569a9ad5ec,true,vision_gemini,degraded,true,8,4,0,4,7,"[{""module_id"":""right_cheek"",""issue_type"":""redness"",""severity_0_4"":1.85,""confidence_0_1"":0.071},{""module_id"":""left_cheek"",""issue_type"":""redness"",""severity_0_4"":1.841,""confidence_0_1"":0.071},{""module_id"":""nose"",""issue_type"":""redness"",""severity_0_4"":1.816,""confidence_0_1"":0.071},{""module_id"":""under_eye_left"",""issue_type"":""redness"",""severity_0_4"":1.485,""confidence_0_1"":0.071},{""module_id"":""under_eye_right"",""issue_type"":""redness"",""severity_0_4"":1.485,""confidence_0_1"":0.071},{""module_id"":""nose"",""issue_type"":""texture"",""severity_0_4"":1.221,""confidence_0_1"":0.071},{""module_id"":""left_cheek"",""issue_type"":""texture"",""severity_0_4"":1.185,""confidence_0_1"":0.071},{""module_id"":""right_cheek"",""issue_type"":""texture"",""severity_0_4"":1.173,""confidence_0_1"":0.071}]",72,21,"{""C"":93}","{""0"":93}",72,false,true,[],200,true,,http_200,analysis,,5650,200,200,true,1440,1920,1440,1920,306032
internal_batch_20260210_140829940,fb372de37ff68acdbd9368341a354788915d9c873ffd5285168c4451879d9d7a,EU,en,confirm,confirm,ab94c6a7-5e3a-4d5c-80dd-4fa18f2264a5,c6488125-24a4-43ca-8e85-9f543626222a,true,vision_gemini,degraded,true,8,4,0,4,7,"[{""module_id"":""nose"",""issue_type"":""texture"",""severity_0_4"":1.98,""confidence_0_1"":0.069},{""module_id"":""right_cheek"",""issue_type"":""texture"",""severity_0_4"":1.917,""confidence_0_1"":0.069},{""module_id"":""under_eye_right"",""issue_type"":""texture"",""severity_0_4"":1.762,""confidence_0_1"":0.069},{""module_id"":""left_cheek"",""issue_type"":""texture"",""severity_0_4"":1.546,""confidence_0_1"":0.069},{""module_id"":""under_eye_left"",""issue_type"":""texture"",""severity_0_4"":1.475,""confidence_0_1"":0.069},{""module_id"":""forehead"",""issue_type"":""texture"",""severity_0_4"":0.78,""confidence_0_1"":0.069},{""module_id"":""under_eye_left"",""issue_type"":""tone"",""severity_0_4"":0.593,""confidence_0_1"":0.139},{""module_id"":""under_eye_right"",""issue_type"":""tone"",""severity_0_4"":0.578,""confidence_0_1"":0.139}]",66,21,"{""C"":87}","{""0"":87}",66,false,true,[],200,true,,http_200,analysis,,5424,200,200,true,1396,2500,1144,2048,467803
internal_batch_20260210_140829940,d66f731e4e45e95fe3bcf596341fbad178282f40b591e4d677907f46dee4eb7d,EU,en,confirm,confirm,0e4f0d7c-c2dc-41eb-838b-7eaefe82bae6,be2bb086-c407-4117-aa7b-a0136648dc01,true,vision_gemini,degraded,true,8,4,0,4,7,"[{""module_id"":""nose"",""issue_type"":""texture"",""severity_0_4"":1.048,""confidence_0_1"":0.015},{""module_id"":""chin"",""issue_type"":""texture"",""severity_0_4"":1.046,""confidence_0_1"":0.015},{""module_id"":""left_cheek"",""issue_type"":""texture"",""severity_0_4"":1.02,""confidence_0_1"":0.015},{""module_id"":""right_cheek"",""issue_type"":""texture"",""severity_0_4"":1.02,""confidence_0_1"":0.015},{""module_id"":""under_eye_left"",""issue_type"":""tone"",""severity_0_4"":0.632,""confidence_0_1"":0.122},{""module_id"":""under_eye_right"",""issue_type"":""tone"",""severity_0_4"":0.632,""confidence_0_1"":0.122},{""module_id"":""nose"",""issue_type"":""tone"",""severity_0_4"":0.557,""confidence_0_1"":0.122},{""module_id"":""right_cheek"",""issue_type"":""tone"",""severity_0_4"":0.482,""confidence_0_1"":0.122}]",63,21,"{""C"":84}","{""0"":84}",63,false,true,[],200,true,,http_200,analysis,,5333,200,200,true,1440,1920,1440,1920,309763
